Country,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2019
China,CO2 emissions (metric tons per capita),1.914542564,2.000538765,2.07574444,2.244840637,2.32219225,2.563478593,2.521875898,2.547901551,2.605836859,2.517419885,2.650412428,2.774761175,2.975679521,3.427437253,3.954107458,4.46770003,4.910276132,5.306366015,5.435075622,5.798318754,6.335417691,6.901344429,7.046182675,7.324147115,7.294235506,7.146449357,7.115385005,7.230985031,7.487331894,7.605936961,7.605936961
Colombia,CO2 emissions (metric tons per capita),1.472091184,1.494149829,1.52545272,1.592418764,1.587852986,1.628436527,1.581869344,1.701578179,1.679686277,1.420532198,1.472118383,1.464131171,1.388856179,1.352573854,1.333540814,1.351537304,1.335388783,1.353071942,1.350808645,1.385696614,1.405488898,1.51326854,1.512727212,1.653063497,1.686264961,1.688318124,1.716241161,1.533229136,1.582527692,1.609870831,1.609870831
India,CO2 emissions (metric tons per capita),0.645361649,0.681306247,0.688755269,0.702336947,0.725358158,0.765476409,0.787965578,0.818533297,0.820287851,0.868284688,0.887641212,0.887013876,0.901339542,0.910255466,0.961090201,0.99029291,1.042663453,1.129757683,1.18632121,1.285083612,1.344896147,1.405068333,1.508508252,1.539947839,1.657231271,1.647151914,1.657396308,1.733360844,1.8126965,1.797620119,1.797620119
Germany,CO2 emissions (metric tons per capita),12.02660923,11.65485055,11.07379165,10.93025817,10.75537534,10.70862967,11.04000324,10.63756246,10.54575967,10.15331952,10.09931602,10.29363415,10.10298472,10.13870882,9.950402591,9.729424378,9.886441614,9.527586652,9.617453045,8.97178632,9.453399722,9.299036295,9.451317705,9.62420735,9.088506897,9.087290909,9.073006686,8.858293847,8.536196091,7.911621016,7.911621016
Lebanon,CO2 emissions (metric tons per capita),2.004971759,2.40955608,2.282085983,3.182251845,3.31143438,3.769436333,3.910639126,4.409001141,4.402311728,4.546713479,4.077783393,4.23202311,4.026584099,3.967297222,3.9130059,3.67756536,3.409835694,3.154794472,3.914165316,4.550151946,4.21153464,4.071493797,4.238282748,3.930312343,4.016900629,4.134596535,4.141917722,4.299515468,4.051370164,4.076894274,4.076894274
